Date,Blane_before_hpgr,Blane_after_hpgr,MC%,Drop,710FN3_Damper(%),Water_Mix1(m3-h),Water_Mix2(m3-h),Water_Mixer_Total,Killn_Speed(rpm),TG_Zone1_Temp(deg),710FN1_Damper(%),730FN1_Damper(%),Grate_Feed(ton),OffGas(deg),WF5(t-h),WF6(t-h),Wf5&6_total,Grate_Speed(rpm),FeO,P_9-16_mm,Pellet_Feo
2020-10-15,1726.6666666666667,2002.1666666666667,9.256,4.465866666666667,44.63,2.86,2.82,5.68,1.64,214.08,54.97,37.61,12831.07,829.04,17.38,16.79,34.17,6.17,0.7599999999999999,84.94416666666667,Very Good
2020-10-16,1821.6,2063.7,9.241095890410959,4.451095890410959,45.8,3.08,3.0,6.08,1.64,219.7,54.0,36.75,13005.87,827.44,15.06,17.64,32.7,6.39,0.7358333333333333,84.27916666666667,Very Good
2020-10-29,1699.3,1967.8,9.215584415584416,4.499090909090909,48.08,4.77,4.82,9.59,1.64,226.85,53.0,37.1,12835.9,824.37,22.77,23.22,45.989999999999995,6.12,0.7000000000000001,85.93333333333334,Very Good
2020-10-30,1667.909090909091,1947.1818181818182,9.209090909090909,4.44469696969697,45.92,4.78,5.18,9.96,1.64,223.0,50.84,37.31,12887.5,826.58,19.67,20.8,40.47,6.09,0.7575,84.33083333333333,Very Good
2020-10-31,1641.5,1952.5833333333333,9.154794520547945,4.359178082191781,47.26,4.21,4.36,8.57,1.64,235.24,51.37,37.15,12867.16,817.04,15.57,15.69,31.259999999999998,5.95,0.7608333333333333,84.05333333333333,Very Good
2020-11-02,1692.8181818181818,2010.090909090909,9.217808219178082,5.008767123287671,43.92,4.86,4.85,9.71,1.64,220.11,55.53,37.3,13060.57,825.27,18.38,18.31,36.69,6.05,0.7949999999999999,83.47916666666667,Very Good
2020-11-03,1703.1666666666667,1944.8333333333333,9.234722222222222,5.008055555555555,47.37,4.46,4.35,8.809999999999999,1.64,224.35,54.38,37.06,13148.27,825.25,20.74,20.35,41.09,6.1,1.0741666666666667,83.36416666666666,Good
2020-11-04,1668.1818181818182,1936.0,9.140277777777778,4.460972222222222,47.01,4.22,4.27,8.489999999999998,1.64,222.78,50.13,37.26,13269.32,844.28,11.93,12.37,24.299999999999997,6.21,1.1833333333333333,83.88583333333334,Good
2020-11-05,1667.1538461538462,1957.6923076923076,9.203225806451613,4.566774193548387,45.67,4.5,4.44,8.940000000000001,1.64,211.53,50.0,36.89,13145.82,837.64,20.24,22.88,43.12,6.04,0.5366666666666666,85.46166666666666,Very Good
2020-11-06,1873.9444444444443,2167.8333333333335,9.202777777777778,4.707083333333333,46.53,5.09,5.39,10.48,1.64,210.07,51.16,37.24,12836.05,813.41,18.88,19.39,38.269999999999996,5.98,0.3925,83.12916666666668,Very Good
2020-11-07,1695.75,1981.0,9.037500000000001,4.095555555555555,42.25,4.99,5.45,10.440000000000001,1.64,218.22,54.41,37.16,12678.6,851.21,17.76,17.82,35.58,5.77,0.4041666666666666,84.57166666666667,Very Good
2020-11-08,1605.0,1898.25,9.169444444444444,4.025416666666667,47.22,5.29,5.54,10.83,1.64,218.04,50.02,36.95,13238.47,851.66,15.9,15.93,31.83,6.11,0.5683333333333334,85.695,Very Good
2020-11-12,1620.2727272727273,1903.3636363636363,9.14054054054054,4.064864864864865,42.3,4.89,4.9,9.79,1.64,200.63,58.45,37.19,13177.1,860.96,16.63,17.26,33.89,6.21,1.0869230769230769,82.0123076923077,Good
2020-11-13,1605.888888888889,1876.4444444444443,9.215277777777779,4.386527777777777,43.66,4.94,5.06,10.0,1.64,196.93,55.15,36.55,13183.47,830.97,23.33,23.57,46.9,6.15,0.8183333333333334,84.27666666666666,Good
2020-11-14,1545.8,1804.5,9.372222222222222,4.578055555555555,44.69,5.21,5.5,10.71,1.64,216.31,44.01,35.14,12945.44,844.21,22.01,22.16,44.17,6.28,0.9792307692307692,85.24153846153845,Good
2020-11-19,1560.6,1856.6,9.14054054054054,3.87027027027027,42.11,4.6,4.53,9.129999999999999,1.66,222.78,24.9,34.41,12540.87,821.81,20.83,19.94,40.769999999999996,5.95,0.8266666666666667,84.66,Good
2020-11-20,1619.25,1913.5,9.29402985074627,4.236119402985074,45.15,4.25,4.22,8.469999999999999,1.65,232.05,24.36,32.94,12008.46,828.45,19.51,18.93,38.44,5.87,0.6549999999999999,84.21333333333332,Very Good
2020-11-24,1531.0833333333333,1829.25,8.993939393939394,3.816969696969697,48.2,2.97,3.13,6.1,1.63,238.51,53.85,34.87,12846.76,886.39,18.18,19.02,37.2,6.03,0.8024999999999999,86.07416666666667,Good
2020-11-25,1563.5,1877.7,9.097222222222221,4.072638888888889,50.79,3.4,3.76,7.16,1.62,235.51,51.21,34.77,13003.55,866.38,17.9,20.23,38.129999999999995,6.24,1.345,84.51666666666667,Bad
2020-11-26,1607.5833333333333,1889.6666666666667,9.086842105263159,4.032631578947369,47.35,4.34,4.43,8.77,1.64,223.71,54.01,35.76,13121.02,848.44,20.48,20.94,41.42,6.45,0.88,86.04583333333333,Good
2020-11-27,1630.6,1887.0,9.175342465753424,4.132465753424658,50.44,4.71,4.71,9.42,1.65,233.7,51.67,35.16,13090.87,827.15,17.75,17.66,35.41,6.47,0.5558333333333333,85.64416666666666,Very Good
2020-11-28,1638.8,1910.9,9.24054054054054,4.175405405405406,48.3,4.42,4.49,8.91,1.66,221.84,50.56,35.65,12950.59,810.12,20.06,20.28,40.34,6.38,0.6033333333333334,86.90166666666666,Very Good
2020-11-29,1645.3,1918.0,9.306756756756757,4.0797297297297295,45.14,4.54,4.61,9.15,1.66,210.87,55.0,35.3,12686.13,822.14,23.01,23.09,46.1,6.31,0.7341666666666667,85.88166666666666,Very Good
2020-12-01,1571.5454545454545,1829.4545454545455,9.035194805194806,3.8267532467532472,45.71,4.32,4.86,9.18,1.65,232.85,47.4,34.22,12460.07,838.93,16.06,16.61,32.67,6.22,0.8366666666666668,85.0225,Good
2020-12-02,1546.2727272727273,1821.6363636363637,9.342105263157896,4.087763157894737,48.22,3.89,3.84,7.73,1.64,221.65,51.56,35.81,13290.55,817.57,19.48,19.25,38.730000000000004,6.68,0.6591666666666667,84.8625,Very Good
2020-12-03,1577.3,1852.6,9.266666666666666,4.159358974358974,47.56,3.66,3.68,7.34,1.65,221.8,50.03,36.59,13297.72,820.4,17.82,17.89,35.71,6.6,0.6866666666666666,86.97583333333334,Very Good
2020-12-04,1650.6363636363637,1948.3636363636363,9.32972972972973,4.6921621621621625,47.58,4.19,4.5,8.690000000000001,1.66,214.74,47.35,35.67,12851.38,811.49,17.37,13.69,31.060000000000002,6.33,0.6775000000000001,85.49083333333334,Very Good
2020-12-05,1653.1666666666667,1961.1666666666667,9.069333333333335,4.527466666666666,46.49,3.84,3.9,7.74,1.66,220.96,54.99,36.83,13363.56,812.28,17.9,16.94,34.84,6.48,0.9208333333333334,87.65916666666668,Good
2020-12-08,1726.8181818181818,2018.090909090909,9.498507462686566,5.604328358208956,46.24,4.35,4.37,8.719999999999999,1.64,204.22,53.09,35.42,13437.98,785.87,17.77,21.74,39.51,6.74,0.8933333333333332,84.29416666666667,Good
2020-12-09,1726.0833333333333,1988.9166666666667,9.395833333333334,5.485416666666667,45.08,3.59,3.58,7.17,1.64,216.47,51.89,34.63,13519.3,787.18,15.86,18.6,34.46,6.71,0.8224999999999999,84.73083333333334,Good
2020-12-10,1736.7,2018.9,9.239080459770115,4.823333333333333,45.95,2.74,2.72,5.460000000000001,1.64,210.57,55.16,36.19,13629.7,830.16,18.81,19.89,38.7,6.52,1.0191666666666668,84.66583333333334,Good
2020-12-11,1728.0,2017.0,9.457534246575342,5.928082191780822,46.08,3.73,3.61,7.34,1.64,199.55,54.28,35.38,12969.4,818.85,20.62,20.04,40.66,6.1,1.213846153846154,83.44153846153846,Bad
2020-12-12,1666.4,2007.0,9.427397260273974,5.587808219178083,46.22,3.49,3.48,6.970000000000001,1.66,206.92,58.53,36.17,13228.48,773.96,22.62,22.77,45.39,6.36,1.0008333333333332,84.29083333333334,Good
2020-12-13,1716.8181818181818,2039.2727272727273,9.275949367088607,4.5115189873417725,42.32,2.94,2.94,5.88,1.67,207.73,53.78,35.44,13254.84,809.86,21.51,19.06,40.57,6.28,1.3150000000000002,84.80916666666667,Bad
2020-12-14,1771.7272727272727,2083.4545454545455,9.42235294117647,5.022705882352941,46.1,4.14,4.23,8.370000000000001,1.69,207.65,55.27,36.14,13252.01,794.12,17.84,16.45,34.29,6.55,1.0116666666666667,84.7725,Good
2020-12-15,1703.2222222222222,1980.5555555555557,9.25897435897436,4.781538461538461,42.3,3.66,3.58,7.24,1.68,220.39,50.35,35.2,12686.62,811.28,11.56,11.05,22.61,6.29,1.0566666666666666,86.31833333333333,Good
2020-12-16,1711.4166666666667,1988.4166666666667,9.361643835616437,4.939726027397261,48.2,2.92,2.91,5.83,1.68,227.45,52.23,35.6,13174.78,798.94,21.83,22.21,44.04,6.59,1.0050000000000001,85.23416666666667,Good
2020-12-19,1651.090909090909,1939.0,9.184507042253522,4.447605633802817,46.1,2.04,2.05,4.09,1.66,208.67,53.21,34.96,12361.72,662.93,13.32,12.67,25.990000000000002,6.21,2.686153846153846,84.07461538461538,Bad
2020-12-20,1654.7272727272727,1929.909090909091,9.181818181818182,4.4762121212121215,45.17,2.68,2.66,5.34,1.69,210.9,53.15,34.82,12636.08,695.84,15.64,15.88,31.520000000000003,6.2,1.1358333333333333,84.59416666666667,Good
2020-12-21,1640.8333333333333,1908.4166666666667,9.27462686567164,4.234626865671642,47.6,1.85,1.97,3.8200000000000003,1.71,204.62,55.86,35.88,12987.23,640.79,24.75,26.41,51.16,6.34,1.1491666666666667,84.2025,Good
2020-12-25,1625.090909090909,1912.1818181818182,9.227272727272727,4.140909090909091,42.22,2.69,2.65,5.34,1.74,202.67,53.06,33.73,12101.38,791.3,22.33,22.01,44.34,6.01,1.7621428571428572,82.19000000000001,Bad
2020-12-26,1597.8333333333333,1863.8333333333333,9.04931506849315,3.8779452054794517,44.54,2.87,2.79,5.66,1.72,198.49,55.38,33.01,12786.49,720.39,26.27,25.32,51.59,6.06,1.0641666666666667,82.55333333333333,Good
2020-12-28,1522.111111111111,1783.3333333333333,9.262857142857143,4.033,44.08,3.99,3.9,7.890000000000001,1.66,203.91,52.19,35.21,12264.63,829.56,15.22,15.01,30.23,6.17,1.1158333333333335,83.6975,Good
2020-12-29,1528.7,1834.7,9.257534246575341,3.9315068493150687,44.61,3.88,3.91,7.79,1.65,202.64,50.4,36.9,12915.45,841.64,26.14,26.31,52.45,6.59,1.015,84.56750000000001,Good
2020-12-30,1516.1,1816.4,9.343835616438357,4.443561643835617,44.41,3.7,3.71,7.41,1.64,207.86,55.66,36.5,12916.72,865.85,27.97,27.49,55.459999999999994,6.47,0.9958333333333332,83.49083333333333,Good
2020-12-31,1487.3,1814.7,9.113513513513514,4.183378378378379,42.06,3.73,3.76,7.49,1.64,210.83,54.98,36.55,13077.04,874.16,21.2,21.4,42.599999999999994,6.47,1.0125,81.0325,Good
2021-01-02,1474.4166666666667,1815.3333333333333,8.917808219178083,4.182602739726027,43.21,2.71,2.75,5.46,1.64,220.96,51.05,36.08,12813.57,881.86,22.29,20.5,42.79,6.48,0.9274999999999999,83.58666666666666,Good
2021-01-03,1431.1818181818182,1765.090909090909,8.808219178082192,4.201506849315068,46.09,3.23,3.23,6.46,1.64,225.91,52.58,35.7,13101.68,863.43,21.18,21.27,42.45,6.48,1.0741666666666667,84.1575,Good
2021-01-04,1430.909090909091,1768.7272727272727,8.875342465753425,4.244246575342466,47.04,2.91,2.9,5.8100000000000005,1.64,227.95,51.38,35.81,13050.68,839.56,22.64,22.75,45.39,6.53,0.8958333333333334,84.80666666666667,Good
2021-01-05,1455.3333333333333,1794.9166666666667,8.967647058823529,4.026176470588235,46.34,3.63,3.58,7.21,1.65,217.68,52.15,36.73,13047.74,836.91,23.81,23.66,47.47,6.47,1.0,83.71083333333333,Good
2021-01-06,1459.5454545454545,1807.1818181818182,8.873972602739725,4.023698630136987,49.71,3.54,3.52,7.0600000000000005,1.64,211.16,52.0,36.41,13311.68,844.59,24.54,24.62,49.16,6.39,0.7733333333333333,85.25666666666666,Very Good
2021-01-07,1494.0,1815.5833333333333,9.03108108108108,4.109189189189189,48.39,3.42,3.41,6.83,1.64,223.32,56.66,36.17,13202.05,861.57,22.76,22.84,45.6,6.58,0.7441666666666666,85.195,Very Good
2021-01-08,1466.1,1783.4,9.005479452054795,3.9065753424657537,46.73,3.3,3.29,6.59,1.64,222.54,51.32,36.2,13208.88,850.22,21.39,21.47,42.86,6.6,0.9483333333333334,86.08083333333333,Good
2021-01-09,1459.7272727272727,1803.6363636363637,8.956164383561644,3.7758904109589038,46.71,3.6,3.57,7.17,1.64,218.49,50.0,37.12,13321.24,856.36,25.57,25.42,50.99,6.63,0.71,85.26333333333334,Very Good
2021-01-11,1433.0,1778.7777777777778,8.884931506849316,4.345479452054795,46.67,3.92,3.76,7.68,1.64,223.08,53.42,36.2,13104.32,851.68,23.09,22.5,45.59,6.53,0.8458333333333333,84.8525,Good
2021-01-12,1442.4545454545455,1792.2727272727273,8.943835616438356,4.304931506849315,47.59,3.97,3.88,7.85,1.65,233.48,55.32,36.11,13201.05,854.78,17.99,20.08,38.06999999999999,6.62,0.785,86.33666666666666,Very Good
2021-01-13,1472.7,1801.9,8.876712328767123,3.993150684931507,47.45,4.55,4.71,9.26,1.66,224.97,55.26,36.35,12917.32,851.21,13.22,12.73,25.950000000000003,6.5,0.7966666666666667,86.125,Very Good
2021-01-14,1485.1818181818182,1821.909090909091,8.863513513513514,4.259189189189189,47.42,4.38,4.38,8.76,1.66,222.73,59.35,36.5,13189.17,859.9,11.45,12.32,23.77,6.37,1.3258333333333334,86.17,Bad
2021-01-15,1515.9166666666667,1840.8333333333333,8.988243243243243,4.218378378378379,42.72,3.82,3.81,7.63,1.64,222.46,53.99,35.9,12365.06,857.59,7.18,7.34,14.52,6.37,0.9683333333333333,86.65833333333332,Good
2021-01-16,1530.6666666666667,1862.5,8.998630136986302,4.105753424657535,44.93,4.57,4.52,9.09,1.64,210.71,54.48,36.81,13120.82,846.22,14.36,16.66,31.02,6.52,0.775,87.92166666666667,Very Good
2021-01-17,1531.75,1869.75,8.912328767123288,4.353013698630137,44.37,4.49,4.46,8.95,1.64,217.75,57.33,37.0,13102.96,863.91,23.09,22.48,45.57,6.45,0.6283333333333333,86.59249999999999,Very Good
2021-01-18,1558.2,1889.2,9.101369863013698,4.58095890410959,43.9,4.66,4.67,9.33,1.64,222.08,62.15,36.42,12695.68,856.69,22.45,22.08,44.53,6.32,0.6016666666666667,85.66083333333331,Very Good
2021-01-20,1506.6,1886.0,8.976119402985073,4.477313432835821,45.76,4.89,4.79,9.68,1.64,226.03,57.39,37.0,12974.49,846.99,18.43,20.34,38.769999999999996,6.55,0.735,88.46499999999999,Very Good
2021-01-21,1530.6363636363637,1847.909090909091,8.990410958904109,4.567260273972603,45.76,4.93,5.38,10.309999999999999,1.64,217.77,54.86,36.24,12764.81,845.08,18.02,18.52,36.54,6.44,0.6525,87.25166666666667,Very Good
2021-01-22,1515.2,1843.3,8.847222222222221,4.234861111111112,46.42,4.7,5.03,9.73,1.64,223.27,55.44,36.55,12939.43,842.23,21.99,20.99,42.98,6.55,0.7125,87.91333333333334,Very Good
2021-01-23,1506.0,1825.3636363636363,8.894520547945206,4.133424657534246,44.71,4.54,5.14,9.68,1.62,221.9,51.09,36.34,12929.89,842.25,17.05,17.71,34.760000000000005,6.46,0.7241666666666666,86.4175,Very Good
2021-01-24,1459.6363636363637,1776.909090909091,8.91095890410959,4.048493150684932,48.91,4.49,4.61,9.100000000000001,1.6,227.82,54.8,36.91,13083.0,828.82,9.02,9.17,18.189999999999998,6.46,0.8191666666666667,84.85333333333334,Good
2021-01-25,1525.6,1817.7,8.831884057971013,3.887536231884058,44.46,4.18,4.62,8.8,1.59,243.58,48.15,35.02,12371.99,847.23,12.73,6.67,19.4,6.15,0.7041666666666666,86.18,Very Good
2021-01-29,1579.875,1911.0,9.024657534246575,4.015342465753425,45.99,4.38,5.91,10.29,1.58,227.41,51.52,35.86,12730.55,874.76,19.63,19.97,39.599999999999994,6.44,0.835,87.9875,Good
2021-01-30,1495.4285714285713,1807.4285714285713,9.132786885245903,4.871967213114754,44.71,4.23,6.17,10.4,1.59,210.57,52.76,36.17,12851.7,872.07,25.67,24.59,50.260000000000005,6.45,0.735,86.634,Very Good
2021-01-31,1484.2727272727273,1803.909090909091,8.95890410958904,3.960684931506849,42.46,3.97,6.54,10.51,1.6,224.43,52.2,35.4,12967.58,869.84,23.98,23.62,47.6,6.49,0.515,86.59750000000001,Very Good
2021-02-01,1484.5555555555557,1830.3333333333333,8.994520547945205,3.7971232876712326,44.94,3.76,7.39,11.149999999999999,1.6,223.39,50.78,36.03,12972.7,864.22,20.19,27.98,48.17,6.47,0.685,87.60166666666667,Very Good
2021-02-02,1536.0,1881.2727272727273,8.972463768115942,4.399130434782609,43.29,4.24,5.74,9.98,1.6,220.73,48.48,33.8,12088.57,866.07,19.31,21.82,41.129999999999995,6.11,0.5216666666666666,87.97666666666667,Very Good
2021-02-03,1529.6363636363637,1869.8181818181818,9.098507462686568,4.42955223880597,46.74,4.75,6.44,11.190000000000001,1.6,218.17,55.06,37.0,13227.13,852.85,16.88,20.91,37.79,6.63,0.585,87.35333333333334,Very Good
2021-02-04,1501.5,1806.6,9.198611111111111,5.466944444444445,47.12,4.97,6.07,11.04,1.6,224.53,56.66,35.48,12916.6,856.89,23.85,26.35,50.2,6.37,0.6091666666666667,87.2925,Very Good
2021-02-05,1493.909090909091,1830.090909090909,9.20597014925373,4.620597014925373,43.94,5.01,6.66,11.67,1.59,219.81,52.97,36.35,13038.5,859.65,20.6,22.83,43.43,6.66,0.5625,87.5775,Very Good
2021-02-06,1456.8181818181818,1774.3636363636363,9.190277777777778,4.3526388888888885,45.56,4.87,7.11,11.98,1.58,220.65,52.79,36.02,12889.57,859.86,23.53,26.64,50.17,6.58,0.59,87.815,Very Good
2021-02-07,1410.8,1764.7,9.227777777777778,4.641944444444444,42.28,4.52,5.55,10.07,1.58,218.4,54.11,34.42,12328.5,862.64,20.49,23.82,44.31,6.23,0.64,87.41818181818182,Very Good
2021-02-09,1394.2727272727273,1718.7272727272727,9.04109589041096,4.549178082191781,45.96,4.85,7.12,11.969999999999999,1.58,217.56,57.21,36.72,13031.07,866.92,20.96,25.34,46.3,6.54,0.5791666666666667,87.83916666666666,Very Good
2021-02-10,1398.4,1721.6,9.113636363636363,4.216212121212121,42.41,4.57,6.03,10.600000000000001,1.57,218.88,54.03,33.97,12193.9,888.25,21.11,23.08,44.19,6.07,1.0372727272727273,87.83727272727273,Good
2021-02-11,1378.1538461538462,1704.6153846153845,9.02837837837838,4.247837837837838,46.23,4.89,6.69,11.58,1.58,226.97,59.58,36.57,13127.73,886.53,20.31,23.93,44.239999999999995,6.66,0.7600000000000001,88.22000000000001,Very Good
2021-02-12,1418.5,1734.6,9.086111111111112,4.272916666666666,46.43,4.87,5.96,10.83,1.58,236.4,53.31,35.95,12880.77,866.07,17.99,22.82,40.81,6.54,0.8633333333333333,88.43583333333333,Good
2021-02-13,1436.7,1757.7,9.038356164383561,5.086438356164384,47.91,5.01,5.9,10.91,1.59,229.18,54.89,36.22,13114.83,863.67,12.82,19.11,31.93,6.57,0.7516666666666666,89.11,Very Good
2021-02-15,1456.090909090909,1780.7272727272727,8.926027397260274,4.510547945205479,47.81,4.75,5.17,9.92,1.6,225.04,58.56,35.98,13252.3,884.82,23.37,25.39,48.760000000000005,6.65,1.0691666666666666,87.52499999999999,Good
2021-02-16,1477.3,1807.2,9.001515151515152,4.58060606060606,42.64,3.98,4.25,8.23,1.61,222.56,52.81,34.13,12254.8,874.26,21.5,23.04,44.54,6.12,0.9575,88.06333333333333,Good
2021-02-17,1483.2,1810.3,8.973972602739726,4.506986301369863,46.0,4.73,4.98,9.71,1.62,224.04,51.18,36.98,13199.73,883.0,15.13,16.31,31.439999999999998,6.56,0.8825,88.435,Good
2021-02-18,1520.5555555555557,1843.4444444444443,8.998529411764705,4.8707352941176465,45.4,4.16,4.55,8.71,1.62,219.18,56.0,37.95,13498.87,886.72,18.12,19.83,37.95,6.69,0.9658333333333333,87.77416666666666,Good
2021-02-19,1517.1,1823.9,8.89178082191781,4.346712328767123,45.68,3.77,3.84,7.609999999999999,1.61,225.74,54.89,36.7,13106.03,874.27,19.81,20.35,40.16,6.56,0.9566666666666667,87.32416666666667,Good
2021-02-20,1518.7,1849.1,8.927027027027027,4.395135135135135,44.37,3.49,3.94,7.43,1.6,225.41,51.65,35.43,12835.1,861.01,17.49,16.29,33.78,6.28,1.1623076923076923,86.12692307692308,Good
2021-02-23,1468.7,1795.9,8.857534246575343,4.31972602739726,45.83,4.31,4.56,8.87,1.59,225.92,57.41,36.39,13132.33,883.0,18.41,19.51,37.92,6.45,0.855,90.07416666666667,Good
2021-02-24,1458.5,1766.7,8.978666666666667,4.673866666666667,44.64,5.71,5.74,11.45,1.6,221.94,57.16,36.26,13195.27,857.35,7.72,7.95,15.67,6.55,0.9283333333333333,89.98833333333333,Good
2021-02-25,1469.5555555555557,1785.4444444444443,8.93918918918919,4.617432432432432,44.27,4.64,4.66,9.3,1.6,211.99,53.67,36.04,12594.5,881.58,14.42,14.54,28.96,6.37,0.7766666666666667,88.25,Very Good
2021-02-27,1459.888888888889,1749.0,8.997260273972602,4.745479452054795,43.13,3.53,3.46,6.99,1.6,214.51,60.03,36.84,13295.73,893.4,20.82,21.17,41.99,6.64,0.7041666666666666,87.80833333333334,Very Good
2021-02-28,1440.6,1752.5,8.947945205479453,4.896301369863014,45.73,3.28,3.31,6.59,1.56,231.37,63.64,37.42,13589.8,951.49,15.28,15.75,31.03,6.52,1.0809523809523809,87.93285714285715,Good
2021-03-02,1435.2,1753.7,8.965753424657533,4.4006849315068495,46.95,2.55,2.48,5.029999999999999,1.55,239.37,52.23,37.21,13513.73,885.26,17.37,18.28,35.650000000000006,6.51,0.9950000000000001,89.17333333333333,Good
2021-03-04,1468.9166666666667,1793.9166666666667,8.961333333333334,4.523066666666667,46.49,2.56,2.53,5.09,1.55,228.33,54.58,36.45,13535.53,887.69,12.61,15.88,28.490000000000002,6.53,0.7200000000000001,89.17333333333333,Very Good
2021-03-05,1482.25,1788.5833333333333,9.097222222222221,4.787777777777778,45.35,2.21,2.2,4.41,1.55,218.71,53.54,36.63,13587.9,902.37,14.25,15.84,30.09,6.47,0.9225,88.7525,Good
2021-03-06,1488.1666666666667,1808.5833333333333,8.965151515151517,4.76439393939394,44.07,3.14,3.12,6.26,1.55,222.03,56.49,37.11,13921.27,905.94,12.55,15.82,28.37,6.54,1.0176923076923077,88.69923076923077,Good
2021-03-07,1504.9,1829.3,8.925,4.744166666666667,44.29,3.4,3.32,6.72,1.55,231.86,50.4,37.54,13295.43,922.54,7.93,12.76,20.689999999999998,6.51,1.0808333333333333,88.705,Good
2021-03-08,1488.8181818181818,1791.3636363636363,8.937878787878788,4.667878787878788,44.34,2.96,3.02,5.98,1.54,225.72,50.68,36.65,13164.67,927.0,7.49,7.6,15.09,6.21,1.0569230769230769,89.72615384615385,Good
2021-03-09,1461.0,1788.1,8.925757575757576,4.515909090909091,43.79,3.21,3.04,6.25,1.55,227.73,52.67,35.49,12936.7,941.88,3.81,12.08,15.89,6.14,1.3916666666666666,89.34416666666665,Bad
2021-03-10,1472.1818181818182,1803.4545454545455,8.81095890410959,4.665890410958904,45.74,3.72,3.84,7.5600000000000005,1.55,216.87,60.37,38.11,13949.43,914.02,7.73,9.46,17.19,6.69,0.8683333333333333,89.30416666666667,Good
2021-03-11,1460.4545454545455,1794.4545454545455,8.8,4.730540540540541,47.0,3.36,3.5,6.859999999999999,1.55,222.77,60.3,38.73,13967.37,923.49,12.85,13.32,26.17,6.7,1.0158333333333334,89.51,Good
2021-03-12,1469.4,1777.4,8.856164383561644,4.334657534246576,46.36,3.42,3.49,6.91,1.55,215.16,62.71,36.97,13716.7,922.04,15.83,16.72,32.55,6.48,0.7374999999999999,90.73833333333333,Very Good
2021-03-13,1443.5555555555557,1766.3333333333333,8.808219178082192,4.174383561643836,43.09,3.39,3.39,6.78,1.55,212.17,57.98,37.37,13708.1,906.79,13.15,15.26,28.41,6.49,1.1716666666666666,89.39833333333333,Good
2021-03-19,1491.4166666666667,1807.3333333333333,8.946575342465755,4.123561643835616,43.69,4.18,4.21,8.39,1.55,210.46,54.71,36.25,13585.3,935.43,10.7,9.8,20.5,6.43,0.9266666666666667,88.96583333333332,Good
2021-03-20,1481.5555555555557,1826.0,8.932876712328767,4.171506849315068,47.0,4.08,4.14,8.219999999999999,1.55,208.55,54.0,37.35,13553.33,929.53,22.19,20.71,42.900000000000006,6.75,0.77,89.46583333333332,Very Good
2021-03-22,1480.2727272727273,1811.5454545454545,8.820289855072463,3.8947826086956523,42.36,3.57,3.65,7.22,1.57,213.76,55.29,35.11,13089.33,926.74,24.07,24.42,48.49,6.21,0.6566666666666666,89.27999999999999,Very Good
2021-03-23,1499.090909090909,1819.1818181818182,8.816438356164383,3.9634246575342464,44.72,4.56,4.59,9.149999999999999,1.57,210.19,59.22,37.2,13920.77,934.46,21.26,21.43,42.69,6.56,0.8891666666666667,89.305,Good
2021-03-24,1512.5454545454545,1828.2727272727273,8.808333333333334,4.183333333333334,44.92,4.34,4.33,8.67,1.56,212.44,57.0,37.19,13779.8,932.19,18.99,18.96,37.95,6.56,0.7191666666666667,87.505,Very Good
2021-03-27,1551.1818181818182,1872.090909090909,8.970149253731343,4.514626865671642,45.63,4.3,4.3,8.6,1.56,210.83,57.38,37.21,13773.7,927.26,19.45,19.45,38.9,6.48,0.8775,88.0225,Good
2021-03-28,1556.909090909091,1889.1818181818182,8.865753424657536,3.8516438356164384,44.25,3.04,3.05,6.09,1.54,215.59,56.9,37.02,13731.67,930.02,13.94,14.3,28.240000000000002,6.48,1.6746153846153846,89.42384615384616,Bad
2021-03-31,1571.5454545454545,1884.0,8.732857142857142,3.973714285714286,41.27,4.87,4.83,9.7,1.51,209.43,58.23,36.5,13388.37,887.83,16.12,15.95,32.07,6.2,1.7466666666666668,88.65749999999998,Bad
2021-04-01,1545.2222222222222,1811.3333333333333,8.805405405405406,3.9437837837837835,45.36,5.04,5.09,10.129999999999999,1.55,232.41,56.41,37.14,13464.03,857.19,19.09,19.21,38.3,6.35,1.5383333333333333,88.97916666666667,Bad
2021-04-04,1563.125,1792.0,8.941935483870967,3.8629032258064515,42.55,4.02,4.04,8.059999999999999,1.45,201.84,54.76,34.12,12554.6,868.8,18.64,17.36,36.0,5.89,0.913,88.153,Good
2021-04-09,1523.0,1743.090909090909,9.06268656716418,4.002537313432836,45.17,5.04,5.07,10.11,1.53,217.41,57.09,35.68,13086.9,860.79,13.17,13.77,26.939999999999998,6.34,1.6125,86.62833333333333,Bad
2021-04-10,1546.5555555555557,1760.5555555555557,9.134246575342464,4.372054794520548,44.28,4.67,4.69,9.36,1.48,212.55,60.16,36.15,13354.73,845.59,17.04,17.12,34.16,6.43,1.0,87.21307692307693,Good
2021-04-11,1549.111111111111,1766.888888888889,8.94225352112676,3.5270422535211265,41.34,3.26,3.29,6.55,1.48,215.12,59.85,36.06,13134.3,872.31,18.64,18.72,37.36,6.17,0.8135714285714286,86.51428571428572,Good
2021-04-12,1553.0,1757.9,9.030645161290321,3.6679032258064517,45.4,3.44,3.46,6.9,1.48,201.84,63.82,37.68,13651.97,877.18,15.43,15.73,31.16,6.43,1.1925,87.22500000000001,Good
