Date,Time,MC%,Drop
7/13/2021,1:45,8.5,2.58
7/13/2021,1:45,8.2,2.58
7/13/2021,3:45,8.2,3
7/13/2021,3:45,8.4,3
7/13/2021,5:45,7.8,2.17
7/13/2021,7:45,8.1,2.33
7/13/2021,7:45,9.3,2.5
7/13/2021,9:45,8.2,2.5
7/13/2021,11:45,8.9,4.42
7/13/2021,11:45,8.7,3.25
7/13/2021,13:45,9.1,3.83
7/13/2021,13:45,8.7,3.42
7/13/2021,15:45,8.4,2.75
1/5/2022,21:45,9.1,5.42
1/5/2022,21:45,9.3,4.58
1/5/2022,23:45,9.3,4.08
1/5/2022,23:45,9.3,4.25
1/6/2022,1:45,8.9,4
1/6/2022,1:45,8.8,4.33
1/6/2022,1:45,8.7,4.17
1/6/2022,5:45,9,5.25
1/6/2022,5:45,9.2,4.75
1/6/2022,7:45,10.1,6.17
1/6/2022,7:45,9.1,7
1/6/2022,7:45,,
1/6/2022,9:45,9,5
1/6/2022,11:45,9.1,6.42
1/6/2022,11:45,9.1,6.25
1/6/2022,15:45,8.7,5.25
1/6/2022,15:45,9.2,4.83
1/6/2022,17:45,9.2,5.25
1/6/2022,17:45,9,4.83
1/6/2022,19:45,8.8,4.33
1/6/2022,19:45,9.1,4.42
1/6/2022,21:45,9.3,3.75
1/6/2022,21:45,9.5,4.92
1/6/2022,21:45,9.5,4.5
1/6/2022,23:45,10.1,13
1/7/2022,3:45,9,7.25
1/7/2022,5:45,9.2,5.42
1/7/2022,5:45,9.4,5.83
1/7/2022,7:45,9.5,6.08
1/7/2022,7:45,9.3,5.58
1/7/2022,7:45,9.5,6.17
1/7/2022,9:45,9.3,5
1/7/2022,11:45,9.2,7.67
1/7/2022,11:45,9.6,6
1/7/2022,11:45,9.5,5.75
1/7/2022,11:45,9.2,6.08
1/7/2022,15:45,8.8,3.75
1/7/2022,15:45,9,3.92
1/7/2022,17:45,8.9,5.08
1/7/2022,17:45,8.7,4
11/5/2021,17:45,8.7,4.17
11/5/2021,21:45,8.9,2.17
11/5/2021,21:45,9.5,2.5
11/6/2021,1:45,8.9,3
11/6/2021,1:45,8.8,4
11/6/2021,1:45,9.3,4
11/6/2021,3:45,9,3.83
11/6/2021,5:45,8.9,4.17
11/6/2021,5:45,9.1,4.25
11/6/2021,5:45,8.8,4.42
11/6/2021,11:45,9.3,2.92
11/6/2021,11:45,8.7,3.33
11/6/2021,11:45,8.9,3.08
11/6/2021,13:45,10.5,4.42
11/6/2021,13:45,10.1,4.5
11/6/2021,15:45,9.4,4.83
11/6/2021,21:45,9.2,4.58
11/6/2021,23:45,9.3,4.17
11/7/2021,3:45,9.1,5.08
11/7/2021,3:45,9.2,4.92
11/7/2021,3:45,8.9,4.25
11/7/2021,5:45,9.6,4.5
11/7/2021,5:45,9.4,4.17
11/7/2021,5:45,9,3.83
11/7/2021,5:45,9.3,3.83
11/7/2021,7:45,9,4.83
11/7/2021,9:00,,
11/7/2021,9:45,8.7,3.42
11/7/2021,9:45,8.6,3.58
11/7/2021,9:45,8.4,3.42
11/7/2021,11:45,8.7,4
11/7/2021,11:45,8.9,4.75
11/7/2021,13:45,8.8,3.67
11/7/2021,13:45,9.2,4.25
11/7/2021,15:45,9.1,3.58
11/7/2021,15:45,8.9,3.67
11/7/2021,15:45,8.7,3.83
11/7/2021,17:45,8.7,3.75
11/7/2021,17:45,8.9,3.83
11/7/2021,17:45,9,4
1/7/2022,17:45,8.5,4.5
1/7/2022,19:45,8.7,4.33
1/7/2022,19:45,8.6,4.08
1/7/2022,21:45,9.3,3.42
1/7/2022,21:45,9,3.5
1/7/2022,21:45,9.1,4.92
1/7/2022,23:45,8.8,5.17
1/8/2022,1:45,9,4.17
1/8/2022,3:45,9.2,4.17
1/8/2022,3:45,9,4.25
1/8/2022,5:45,8.9,4.92
1/8/2022,5:45,8.9,4.58
1/8/2022,5:45,9,4.92
1/8/2022,7:45,9,5
1/8/2022,7:45,8.9,5.25
1/8/2022,9:45,8.5,3.42
1/8/2022,9:45,8.4,5.33
1/8/2022,11:45,8.8,4.83
1/8/2022,11:45,9.8,4.5
1/8/2022,11:45,9,3.58
1/8/2022,15:45,8.6,5.5
1/8/2022,15:45,9.1,5
1/8/2022,15:45,9.8,4.83
1/8/2022,17:45,9.3,3.75
1/8/2022,17:45,9.2,3.92
1/8/2022,19:45,9,3.67
1/8/2022,21:45,9.3,5
1/8/2022,21:45,9.4,4.83
1/8/2022,21:45,9.1,5.25
1/8/2022,23:45,8.7,5.83
1/9/2022,3:45,9.6,4.08
1/9/2022,3:45,9.3,5.58
1/9/2022,5:45,9.2,5.42
1/9/2022,5:45,9,4.92
1/9/2022,7:45,9.9,5.33
1/9/2022,7:45,10.2,6
1/9/2022,7:45,10.2,6.83
1/9/2022,9:45,8.9,4.5
1/9/2022,9:45,9,4.42
1/9/2022,11:45,8.9,4.75
1/9/2022,11:45,9.1,4.67
7/13/2021,15:45,8.4,3.25
7/13/2021,21:45,8.6,4
7/13/2021,23:45,8.4,3.83
7/13/2021,23:45,8.7,4.42
7/14/2021,1:45,9.1,4.83
7/14/2021,1:45,9.3,3.25
7/14/2021,3:45,8.7,3.83
7/14/2021,3:45,8.9,3.83
7/14/2021,5:45,8.6,4.08
7/14/2021,5:45,8.4,3.58
7/14/2021,5:45,8.8,3.67
7/14/2021,7:45,9,3.67
7/14/2021,7:45,8.8,4.08
7/14/2021,7:45,8.6,3.75
7/14/2021,9:45,8.7,4.92
7/14/2021,9:45,8.9,4.83
7/14/2021,11:45,8.5,3.5
7/14/2021,11:45,7.9,2.83
7/14/2021,13:45,8.6,3.42
7/14/2021,13:45,9.1,3.58
7/14/2021,15:45,8.8,3.08
7/14/2021,17:45,8.6,3.42
7/14/2021,17:45,9.25,3.67
7/14/2021,19:45,8.6,3.25
7/14/2021,19:45,9.3,3.08
7/14/2021,21:45,8.8,2.83
7/14/2021,21:45,8.8,3.33
7/14/2021,23:45,9.5,3.5
7/14/2021,23:45,9.2,3.25
7/15/2021,1:45,9.5,2.67
7/15/2021,1:45,9.7,2.83
7/15/2021,1:45,9.4,3.58
7/15/2021,3:45,8.8,1.83
7/15/2021,3:45,8.3,2
7/15/2021,5:45,9,3.17
7/15/2021,7:45,10.1,3.67
7/15/2021,9:45,9.3,3.58
7/15/2021,11:45,9.6,4
7/15/2021,11:45,9.6,3.83
7/15/2021,13:45,9.1,2.83
7/15/2021,13:45,9.2,2.83
7/15/2021,13:45,9.3,3
11/7/2021,19:45,8.9,4.25
11/7/2021,19:45,9,3.75
11/7/2021,21:45,9.4,4.92
11/7/2021,21:45,11.1,3.75
11/8/2021,1:45,9.1,4.25
11/8/2021,1:45,9.1,5
11/8/2021,1:45,9,5.67
11/8/2021,3:45,9,5.42
11/8/2021,3:45,9,4.83
11/8/2021,3:45,9.4,5.58
11/8/2021,3:45,9.1,5.42
11/8/2021,5:45,9.4,5
11/8/2021,7:45,9.3,4.83
11/8/2021,11:45,9.2,4.17
11/8/2021,11:45,9.7,4.67
11/8/2021,13:45,8.9,4.58
11/8/2021,13:45,9.2,4.17
11/8/2021,13:45,9,4.33
11/8/2021,15:45,9.1,4.42
11/8/2021,17:45,9.2,4.75
11/8/2021,19:45,8.7,3.33
11/8/2021,21:45,9,3.5
11/8/2021,21:45,8.8,3.67
11/8/2021,21:45,9,4
11/8/2021,23:45,9.2,4.67
11/9/2021,1:45,9,4.42
11/9/2021,1:45,9.2,4.67
11/9/2021,3:45,8.9,4
11/9/2021,3:45,9,3.67
11/9/2021,3:45,9.2,3.92
11/9/2021,7:45,9.2,4.33
11/9/2021,9:45,9.2,4.67
11/9/2021,9:45,,
11/9/2021,11:45,8.8,3.75
11/9/2021,13:45,9,5.08
11/9/2021,15:45,9,4.67
11/9/2021,15:45,8.8,4.75
11/9/2021,15:45,8.6,4.83
11/9/2021,17:45,8.7,3.92
11/9/2021,17:45,8.8,3.33
11/9/2021,17:45,8.5,3.67
1/9/2022,15:45,9.3,4.67
1/9/2022,15:45,9,5.08
1/9/2022,17:45,9.1,3.25
1/9/2022,17:45,9.3,3.5
1/9/2022,17:45,9.4,3.75
1/9/2022,19:45,9.2,5.17
1/9/2022,19:45,9.6,6
1/9/2022,21:45,9.5,5.33
1/9/2022,21:45,9.5,4.83
1/9/2022,21:45,9.2,4.25
1/10/2022,1:45,9.3,5.58
1/10/2022,1:45,9.1,5.75
1/10/2022,1:45,9,5.25
1/10/2022,3:45,9.6,5.33
1/10/2022,7:45,8.9,4
1/10/2022,9:45,9.2,4.83
1/10/2022,13:45,9.3,6.67
1/10/2022,13:45,9.4,6
1/10/2022,13:45,9.5,6.17
1/10/2022,15:45,9.6,7.08
1/10/2022,19:45,10.5,9.83
1/10/2022,23:45,9.4,4.33
1/10/2022,23:45,9.3,4.5
1/11/2022,1:45,9.6,6.42
1/11/2022,1:45,9.1,3.92
1/11/2022,5:45,9.3,5.25
1/11/2022,7:45,9.4,4.42
1/11/2022,7:45,9.5,4.5
1/11/2022,11:45,9,4.67
1/11/2022,11:45,8.6,4.67
1/11/2022,13:45,9.2,5.58
1/11/2022,13:45,9.1,6.17
1/11/2022,13:45,9.4,6.75
1/11/2022,15:45,8.8,4.67
1/11/2022,17:45,8.7,3.75
1/11/2022,17:45,8.8,3.83
1/11/2022,19:45,8.9,4.5
1/11/2022,21:45,8.7,4.33
1/11/2022,21:45,9.1,4.17
1/11/2022,21:45,8.8,4.5
7/15/2021,13:45,,
7/15/2021,17:45,8.8,4.17
7/15/2021,17:45,8.4,4.08
7/15/2021,19:45,8.9,3.67
7/15/2021,19:45,9.1,3.42
7/15/2021,19:45,8.6,3.75
7/15/2021,23:45,9.4,4.25
7/15/2021,23:45,9.2,6.83
7/16/2021,3:45,8.3,3.83
7/16/2021,3:45,8.5,3.75
7/16/2021,3:45,8.2,4.67
7/16/2021,7:45,8.6,4.75
7/16/2021,7:45,8.6,5.67
7/16/2021,11:45,8.6,2.42
7/16/2021,11:45,8.4,2.42
7/16/2021,11:45,8.6,3.42
7/16/2021,13:45,8.5,3.5
7/16/2021,13:45,8.4,3.83
7/16/2021,13:45,8.6,3.33
7/16/2021,17:45,9.1,2.92
7/16/2021,17:45,8.9,4.08
7/16/2021,19:45,8.9,4.33
7/16/2021,23:45,9,4.17
7/17/2021,1:45,8.3,3.25
7/17/2021,3:45,8.9,4.58
7/17/2021,7:45,9.2,7
7/17/2021,9:45,8.8,4.33
7/17/2021,11:45,8.1,2.58
7/17/2021,11:45,9,3.83
7/17/2021,13:45,9.1,3.42
7/17/2021,13:45,8.9,6
7/17/2021,15:45,8.7,4.33
7/17/2021,17:45,8.7,3.17
7/17/2021,17:45,8.7,4.33
7/17/2021,17:45,9,5.5
7/17/2021,19:45,9,4.25
7/17/2021,21:45,8.5,3.08
7/17/2021,21:45,8.6,3.5
7/17/2021,23:45,8.7,4.5
7/17/2021,23:45,8.8,5.25
7/17/2021,23:45,9,5.17
7/18/2021,1:45,8.8,4.25
11/9/2021,19:45,9.1,4.67
11/9/2021,23:45,8.6,3.92
11/9/2021,23:45,8.7,4.42
11/10/2021,1:45,9,4.08
11/10/2021,3:45,8.7,2.58
11/10/2021,3:45,8.8,2.5
11/10/2021,3:45,8.7,2.25
11/10/2021,5:45,9.3,3.92
11/10/2021,7:45,8.8,2.92
11/10/2021,7:45,9,3.5
11/10/2021,7:45,9.1,3.42
11/10/2021,9:45,8.8,4.5
11/10/2021,11:45,,
11/10/2021,13:45,9,3.75
11/10/2021,13:45,9,3.58
11/10/2021,13:45,9,3.58
11/10/2021,15:45,9,4
11/10/2021,15:45,8.9,4
11/10/2021,17:45,8.5,3.42
11/10/2021,17:45,8.6,3.58
11/10/2021,17:45,8.7,3.83
11/10/2021,21:45,8.9,3.5
11/10/2021,21:45,8.6,3.75
11/10/2021,21:45,9,3.25
11/10/2021,23:45,9.1,3.25
11/10/2021,23:45,10.2,3.17
11/11/2021,3:45,8.6,4.42
11/11/2021,3:45,8.4,3.67
11/11/2021,5:45,8.8,3.83
11/11/2021,5:45,9.1,3.83
11/11/2021,5:45,8.7,3.75
11/11/2021,7:45,8.9,3.75
11/11/2021,9:45,8.7,5.25
11/11/2021,11:45,9.1,3.83
11/11/2021,11:45,9.1,3.67
11/11/2021,11:45,9,4.17
11/11/2021,11:45,,
11/11/2021,11:45,,
11/11/2021,13:45,8.9,3.58
11/11/2021,17:45,8.9,4
11/11/2021,19:45,9.1,3.5
1/11/2022,23:45,8.6,3.83
1/11/2022,23:45,8.7,3.25
1/11/2022,23:45,8.8,4
1/12/2022,3:45,9,3.75
1/12/2022,5:45,9.1,4
1/12/2022,5:45,9.1,3.42
1/12/2022,7:45,9,4.58
1/12/2022,7:45,8.9,3.67
1/12/2022,7:45,9,3.25
1/12/2022,9:45,8.9,4.33
1/12/2022,11:45,9,5
1/12/2022,11:45,8.9,4.25
1/12/2022,11:45,9,3.92
1/12/2022,15:45,8.9,3.5
1/12/2022,15:45,9,3.33
1/12/2022,17:45,9,4.08
1/12/2022,17:45,8.7,4
1/12/2022,17:45,8.9,4
1/12/2022,19:45,8.8,4.5
1/12/2022,19:45,8.5,4.17
1/12/2022,21:45,8.5,2.75
1/13/2022,1:45,8.9,4.33
1/13/2022,3:45,8.8,4.33
1/13/2022,3:45,9,4.5
1/13/2022,5:45,9.4,4.17
1/13/2022,5:45,9.4,4
1/13/2022,5:45,9.4,4
1/13/2022,7:45,9.1,3.33
1/13/2022,9:45,8.7,4
1/13/2022,9:45,8.6,4.08
1/13/2022,9:50,,
1/13/2022,13:45,9.2,4.33
1/13/2022,13:45,9.6,6.25
1/13/2022,15:40,9,4.17
1/13/2022,15:40,8.9,4.42
1/13/2022,15:40,9.3,3.83
1/13/2022,19:45,8.9,4.17
1/13/2022,21:45,9.4,5.08
1/13/2022,23:45,9.1,4.58
1/13/2022,23:45,9.3,4.5
1/14/2022,1:45,9.4,4.83
7/18/2021,1:45,9.1,4.75
7/18/2021,1:45,8.9,4.58
7/18/2021,3:45,9,4.92
7/18/2021,7:45,9.3,4.5
7/18/2021,9:45,9,4.42
7/18/2021,9:45,9.2,4.92
7/18/2021,9:45,9,4.83
7/18/2021,11:45,9.3,3.58
7/18/2021,13:45,9,3.17
7/18/2021,13:45,8.6,2.5
7/18/2021,13:45,8.8,3.92
7/18/2021,17:45,9.4,4
7/18/2021,17:45,9.3,4.25
7/18/2021,17:45,9.8,4.33
7/18/2021,19:45,8.8,4.25
7/18/2021,19:45,9,3.67
7/18/2021,21:45,8.8,2.67
7/18/2021,21:45,8.7,3.25
7/18/2021,21:45,8.7,3.5
7/18/2021,21:45,8.7,3.58
7/19/2021,1:45,8.9,2.5
7/19/2021,1:45,8.7,2.58
7/19/2021,3:45,9.4,4.17
7/19/2021,7:45,9.2,4.17
7/19/2021,9:45,8.9,2.92
7/19/2021,11:45,9.4,3.33
7/19/2021,11:45,8.5,3.5
7/19/2021,11:45,8.9,4
7/19/2021,13:45,9.1,3.17
7/19/2021,13:45,8.9,4.08
7/19/2021,15:45,8.8,3.17
7/19/2021,15:45,8.6,3.25
7/19/2021,17:45,9.3,4.17
7/19/2021,19:45,9.2,4
7/19/2021,19:45,9.4,3.75
7/19/2021,21:45,8.7,4
7/19/2021,21:45,9.3,4
7/20/2021,1:45,8.9,3.42
7/20/2021,1:45,9.2,3.33
7/20/2021,1:45,9,3.5
7/20/2021,5:45,9.3,5.25
11/11/2021,19:45,9.4,3.92
11/11/2021,19:45,9.8,3.25
11/11/2021,21:45,9.3,3.83
11/11/2021,21:45,9.1,3.75
11/12/2021,1:45,8.9,4.42
11/12/2021,1:45,9,4.25
11/12/2021,1:45,8.9,4.08
11/12/2021,3:45,9.1,4.42
11/12/2021,3:45,9,4.17
11/12/2021,5:45,9,4.25
11/12/2021,5:45,9,3.83
11/12/2021,7:45,9.1,3.83
11/12/2021,7:45,9.2,3.67
11/12/2021,9:45,8.7,5.08
11/12/2021,11:45,8.8,3.25
11/12/2021,11:45,9,3.5
11/12/2021,13:45,9,3.08
11/12/2021,13:45,9,3.33
11/12/2021,13:45,8.9,3.5
11/12/2021,15:45,8.5,4.58
11/12/2021,15:45,8.8,4.5
11/12/2021,17:45,8.6,4.08
11/12/2021,19:45,8.7,3.42
11/12/2021,19:45,9,3.58
11/12/2021,19:45,9.1,3.75
11/12/2021,21:45,9.3,4.67
11/12/2021,21:45,9.3,5.67
11/12/2021,23:45,8.9,3.42
11/12/2021,23:45,9,3.58
11/12/2021,23:45,8.5,3.58
11/13/2021,1:45,8.8,4.08
11/13/2021,5:45,8.9,3.75
11/13/2021,7:45,8.5,2.75
11/13/2021,7:45,8.9,2.67
11/13/2021,9:45,8.6,3.92
11/13/2021,9:45,8.9,4.33
11/13/2021,9:45,9.5,4.42
11/14/2021,5:45,9.3,4.5
11/14/2021,7:45,9,4.42
11/14/2021,9:45,,
11/14/2021,11:45,8.5,2.58
1/14/2022,1:45,9.4,5.08
1/14/2022,3:45,9.1,4.33
1/14/2022,5:45,9.3,4.58
1/14/2022,9:45,9.5,3.58
1/14/2022,9:45,9,3
1/14/2022,9:45,9.1,3.33
1/14/2022,11:45,9.3,4.5
1/14/2022,13:45,9.2,4.58
1/14/2022,13:45,8.9,4.33
1/14/2022,13:45,9.1,4.83
1/14/2022,17:45,8.8,4.33
1/14/2022,21:45,9,4.83
1/14/2022,21:45,9.2,4.92
1/14/2022,23:45,9.5,4
1/14/2022,23:45,8.8,4.58
1/15/2022,1:45,9.1,3.83
1/15/2022,1:45,8.9,4.25
1/15/2022,1:45,9.1,4.75
1/15/2022,5:45,9.5,5.17
1/15/2022,7:45,9,4
1/15/2022,9:45,9.5,3.75
1/15/2022,11:45,9.2,5.17
1/15/2022,13:45,9,4.5
1/15/2022,13:45,9.1,5.58
1/15/2022,13:45,9,4.42
1/15/2022,19:45,8.7,5.08
1/15/2022,19:45,8.6,4.33
1/15/2022,23:45,8.8,4.25
1/16/2022,1:45,9.1,4.42
1/16/2022,1:45,8.9,4
1/16/2022,3:45,9.4,4.83
1/16/2022,3:45,9.1,4.75
1/16/2022,3:45,9.3,5.17
1/16/2022,9:45,8.8,3
1/16/2022,9:45,9,3.5
1/16/2022,11:45,9,3.67
1/16/2022,13:45,8.3,4.92
1/16/2022,13:45,8.4,4.33
1/16/2022,17:45,9,4.25
7/20/2021,5:45,9.3,4
7/20/2021,9:45,8.7,3.33
7/20/2021,9:45,8.6,2.5
7/20/2021,13:45,8.4,2.58
7/20/2021,13:45,8,2.75
7/20/2021,17:45,9,4.42
7/20/2021,17:45,8.8,4.33
7/20/2021,17:45,8.8,4.25
7/20/2021,21:45,9,3.92
7/20/2021,21:45,9,3.33
7/20/2021,23:45,8.7,2.33
7/20/2021,23:45,8.7,2.58
7/21/2021,1:45,9.1,3.08
7/21/2021,1:45,9.1,3.08
7/21/2021,1:45,9.2,3.42
7/21/2021,5:45,8.5,3.25
7/21/2021,9:45,8.8,
7/21/2021,9:45,8.6,
7/21/2021,15:45,8.5,2.25
7/21/2021,15:45,8.5,2.83
7/21/2021,19:45,9.4,2.92
7/21/2021,21:45,8.8,3.08
7/21/2021,23:45,8.6,3.58
7/21/2021,23:45,8.6,4.25
7/22/2021,5:45,8.8,2.92
7/22/2021,7:45,9.1,4
7/22/2021,9:45,8.8,3.58
7/22/2021,9:45,9.1,3.83
7/22/2021,11:45,9.1,3.08
7/22/2021,11:45,,
7/22/2021,11:45,,
7/22/2021,13:45,9.2,4
7/22/2021,13:45,9.3,3.25
7/22/2021,13:45,9,3.5
7/23/2021,1:45,8.7,2.42
7/23/2021,3:45,8.7,2.42
7/23/2021,5:45,8.6,3.92
7/23/2021,5:45,9,4.25
7/23/2021,5:45,8.9,3.83
7/23/2021,7:45,8.6,3.5
7/23/2021,7:45,8.9,3.33
11/14/2021,11:45,8.4,2.83
11/14/2021,13:45,10,3.17
11/14/2021,15:45,8.8,3.17
11/14/2021,15:45,9,3
11/14/2021,15:45,8.9,3.58
11/14/2021,19:45,8.9,3.42
11/14/2021,19:45,9.4,4
11/14/2021,19:45,9,4.33
11/14/2021,21:45,9.2,3.42
11/14/2021,21:45,9.2,4.17
11/14/2021,21:45,9,3.5
11/14/2021,21:45,9.2,3.5
11/14/2021,23:45,9.2,3.83
11/15/2021,3:45,8.9,3.5
11/15/2021,5:45,8.7,3.42
11/15/2021,5:45,9.1,3.67
11/15/2021,7:45,9.1,5.25
11/15/2021,7:45,9.5,4
11/15/2021,7:45,9.4,4.17
11/15/2021,9:45,8.7,3.42
11/15/2021,11:45,9,4.5
11/15/2021,13:45,9,3.5
11/15/2021,13:45,9.1,3.5
11/15/2021,15:45,9,2.58
11/15/2021,15:45,8.7,3.08
11/15/2021,17:45,9.7,4.92
11/15/2021,19:45,9,5.92
11/15/2021,19:45,9,5.25
11/15/2021,21:45,10.3,4.67
11/15/2021,21:45,9,4.42
11/16/2021,1:45,9.1,4.08
11/16/2021,5:45,9.1,3.92
11/16/2021,5:45,9.1,3.75
11/16/2021,7:45,9.5,4.25
11/16/2021,9:45,8.6,3.33
11/16/2021,9:45,8.5,3.33
11/16/2021,11:45,9,4.17
11/16/2021,11:45,9.1,4.25
11/16/2021,13:45,8.9,3.5
11/16/2021,13:45,8.7,4.25
11/16/2021,15:45,8.4,3.5
11/16/2021,15:45,8.7,3.42
1/16/2022,19:45,9.1,5
1/16/2022,21:45,9,5.17
1/16/2022,21:45,9.2,4.75
1/16/2022,23:45,9.1,4.33
1/16/2022,23:45,8.9,5.67
1/16/2022,23:45,9,4.83
1/17/2022,1:45,9.1,4.33
1/17/2022,5:45,8.7,4.17
1/17/2022,5:45,9,5.17
1/17/2022,7:45,8.7,5.42
1/17/2022,7:45,8.9,5.83
1/17/2022,7:45,9,4.58
1/17/2022,11:45,8.6,4.33
1/17/2022,11:45,8.6,4.25
1/17/2022,13:45,8.3,3.67
1/17/2022,15:45,8.3,3.5
1/17/2022,17:45,9.2,4.5
1/17/2022,17:45,8.9,4.33
1/17/2022,19:45,8.9,4.17
1/17/2022,19:45,8.8,5.33
1/17/2022,21:45,8.8,3.67
1/17/2022,21:45,8.9,4
1/17/2022,21:45,8.8,3.75
1/17/2022,23:45,9,3.42
1/17/2022,23:45,8.7,3.75
1/17/2022,23:45,8.8,4.08
1/18/2022,3:45,8.5,5.17
1/18/2022,3:45,8.5,4.5
1/18/2022,5:45,8.8,4.58
1/18/2022,5:45,8.9,4.92
1/18/2022,7:45,8.8,4.08
1/18/2022,7:45,8.6,4.17
1/18/2022,7:45,8.6,3.5
1/18/2022,9:45,8.6,3.5
1/18/2022,9:45,8.5,3.75
1/18/2022,9:45,8.5,3.08
1/18/2022,13:45,8.6,5.25
1/18/2022,13:45,8.8,4.5
1/18/2022,15:45,8.8,4.17
1/18/2022,15:45,8.7,4.08
1/18/2022,15:45,8.8,3.92
1/18/2022,19:45,9.2,4.42
11/16/2021,17:45,9.1,4.42
11/16/2021,17:45,9.2,4
11/16/2021,19:45,9.2,3.33
11/16/2021,19:45,8.9,2.92
11/16/2021,21:45,9.2,4.08
11/16/2021,23:45,9.2,3.92
11/16/2021,23:45,8.8,4.33
11/17/2021,1:45,9,3.92
11/17/2021,1:45,9.2,4.5
11/17/2021,1:45,9,3.92
11/17/2021,3:45,9.2,4.42
11/17/2021,5:45,8.7,5.08
11/17/2021,5:45,8.9,5.08
11/17/2021,5:45,8.9,6.08
11/17/2021,7:45,8.9,4.5
11/17/2021,7:45,8.9,4.17
11/17/2021,7:45,8.8,4.67
11/17/2021,11:45,9.1,4
11/17/2021,13:45,9,4.67
11/17/2021,17:45,9,4.17
11/17/2021,17:45,9.3,4.83
11/17/2021,19:45,9.1,5.08
11/17/2021,23:45,9.3,4.58
11/17/2021,23:45,9.1,5.08
11/17/2021,23:45,9.1,4.75
11/18/2021,1:45,9,4.42
11/18/2021,1:45,9.1,3.92
11/18/2021,3:45,9,3.42
11/18/2021,5:45,9.2,4.92
11/18/2021,5:45,9.1,5.25
11/18/2021,7:45,9,3.92
11/18/2021,9:45,9,4.92
11/18/2021,9:45,9.1,5.17
11/18/2021,9:50,,
11/18/2021,9:50,,
11/18/2021,13:45,9.1,4.58
11/18/2021,13:45,9.2,4.83
11/18/2021,13:45,9.5,4.75
11/18/2021,15:45,9.1,4.83
11/18/2021,15:45,9.2,4.75
7/23/2021,11:45,8.9,3.92
7/23/2021,11:45,,
7/23/2021,13:45,9.2,3.08
7/23/2021,15:45,9.2,2.92
7/23/2021,15:45,8.6,3.25
7/23/2021,17:45,8.8,2.92
7/23/2021,21:45,8.7,2.83
7/24/2021,1:45,8.4,2.92
7/24/2021,1:45,8.8,2.92
7/24/2021,3:45,8.8,3.25
7/24/2021,5:45,9.1,3
7/24/2021,5:45,9.1,3.17
7/24/2021,5:45,8.9,3.83
7/24/2021,7:45,9.4,2.25
7/24/2021,7:45,9.3,2.5
7/24/2021,7:45,9.3,2.5
7/24/2021,9:00,,
7/24/2021,9:00,,
7/24/2021,9:45,9.1,3
7/24/2021,9:45,8.9,2.5
7/24/2021,11:45,9.1,3.08
7/24/2021,11:45,9.1,2.58
7/24/2021,13:45,8.8,1.33
7/24/2021,13:45,9,1.75
7/24/2021,15:45,8.5,3.33
7/24/2021,15:45,9,3.67
7/24/2021,17:45,8.9,3.33
7/24/2021,21:45,8.2,2.67
7/24/2021,23:45,8.9,3.75
7/24/2021,23:45,9,3.92
7/24/2021,23:45,9.2,4
7/25/2021,3:45,9.1,3.92
7/25/2021,3:45,9,3.42
7/25/2021,5:45,8.7,3.17
7/25/2021,7:45,8.8,3.58
7/26/2021,9:45,8.4,3.17
7/26/2021,9:45,8.3,3.5
7/26/2021,9:45,8.6,2.92
7/26/2021,17:45,8.6,2.5
7/26/2021,17:45,8.4,2
7/26/2021,17:45,8.5,2.25
7/26/2021,21:45,9.2,2.75
1/18/2022,19:45,9,4.83
1/18/2022,19:45,9,4.67
1/18/2022,23:45,9.1,4.08
1/19/2022,1:45,9.2,4.5
1/19/2022,3:45,9.3,6
1/19/2022,3:45,9.1,4.75
1/19/2022,5:45,9.1,5.33
1/19/2022,5:45,9,5
1/19/2022,5:45,9.1,4.92
1/19/2022,9:45,9,4.08
1/19/2022,9:45,9,4.5
1/19/2022,9:45,8.9,4
1/19/2022,9:45,9.1,4.17
1/19/2022,13:45,8.9,3.17
1/19/2022,13:45,8.8,3.17
1/19/2022,15:45,8.7,3.42
1/19/2022,21:45,9.3,3.25
1/19/2022,21:45,8.8,3.75
1/19/2022,23:45,9.2,5
1/19/2022,23:45,9,5.92
1/20/2022,1:45,9.2,4.58
1/20/2022,1:45,9.3,4.42
1/20/2022,5:45,9.3,3.92
1/20/2022,7:45,9.2,4.08
1/20/2022,7:45,9.2,5.08
1/20/2022,15:45,9.2,3.67
1/20/2022,15:45,9,3.75
1/20/2022,17:45,8.9,4.25
1/20/2022,17:45,8.8,4.25
1/20/2022,17:45,9.1,4.08
1/20/2022,19:45,9,4.5
1/20/2022,19:45,9,3.92
1/20/2022,19:45,8.5,4.33
1/21/2022,1:45,8.7,2.75
1/21/2022,3:45,8.6,3.58
1/21/2022,3:45,8.8,4.33
1/21/2022,5:45,9.1,3.83
1/21/2022,5:45,9.1,4.08
1/21/2022,9:45,9,3.92
1/21/2022,9:45,8.8,3.83
11/18/2021,17:45,8.9,3.33
11/18/2021,19:45,8.9,3.92
11/18/2021,19:45,9.1,4.42
11/18/2021,19:45,9.2,4.58
11/18/2021,21:45,8.8,4.08
11/18/2021,21:45,9,4.17
11/19/2021,1:45,8.7,2.58
11/19/2021,1:45,8.9,2.83
11/19/2021,3:45,8.9,3.5
11/19/2021,5:45,9.5,5.25
11/19/2021,5:45,9.5,5
11/19/2021,5:45,9.5,5.17
11/19/2021,7:45,8.9,5.25
